Bootstrap_Iteration,ROC_AUC_Difference,PR_AUC_Difference,F1_Difference,Precision_Difference,Recall_Difference,Specificity_Difference,Accuracy_Difference
1202,-0.016978922716627598,0.03117525070115601,0.12642016112373478,0.06047032474804026,0.1607142857142857,0.0,0.07692307692307687
1203,-0.012295081967213184,0.008825700735932585,0.044861187718330586,-0.06406926406926405,0.125,-0.09836065573770492,0.008547008547008517
1204,0.011709601873536313,0.052629271923088305,0.05714285714285716,0.006802721088435382,0.0892857142857143,-0.032786885245901565,0.02564102564102555
1205,0.00614754098360637,0.012943398393215788,0.04524886877828049,0.03260869565217395,0.0535714285714286,0.016393442622950838,0.03418803418803418
1206,0.0017564402810302804,0.013439761762609748,0.0463157894736842,-0.002331002331002252,0.07142857142857151,-0.016393442622950838,0.02564102564102555
1207,-0.003220140515222236,0.0030938741403072623,0.02539912917271403,0.011666666666666603,0.03571428571428581,0.0,0.017094017094017144
1208,-0.020491803278688492,-0.011479934545271853,0.0678260869565217,-0.015151515151515138,0.1071428571428572,-0.032786885245901676,0.03418803418803418
1209,-0.016686182669789273,-0.00410625378008278,0.04441823899371078,-0.05500000000000005,0.1071428571428571,-0.06557377049180335,0.017094017094017033
1210,0.0143442622950819,0.024999385870045243,0.042857142857142816,-0.010204081632653073,0.0892857142857143,-0.032786885245901676,0.02564102564102555
1211,-0.0023419203747072626,0.02376677743605371,0.038189533239038176,0.011111111111111072,0.0535714285714286,0.0,0.02564102564102566
1212,0.013466042154566704,0.02746404891307841,0.06444906444906451,0.013636363636363669,0.1071428571428571,-0.016393442622950838,0.042735042735042805
1213,-0.028688524590164022,-0.019079263528483215,0.059630963096309664,-0.08819444444444446,0.12499999999999994,-0.09836065573770492,0.008547008547008517
1214,-0.04303278688524592,0.011369495597588597,-0.012284525460669604,-0.05977710233029376,0.017857142857142905,-0.06557377049180335,-0.02564102564102566
1215,0.019613583138173296,0.047248466690093194,0.13103012428902472,0.0690058479532164,0.1607142857142857,0.032786885245901676,0.09401709401709402
1216,-0.015515222482435642,0.019498637550851905,0.07828960958479658,-0.007278835386338223,0.125,-0.032786885245901676,0.042735042735042805
1217,-0.016100702576112402,0.018651256120054915,0.021901255546115328,-0.0492476060191519,0.0714285714285714,-0.06557377049180324,0.0
1218,-0.007903981264637094,0.0023218705804556317,0.08421052631578951,-0.014652014652014711,0.1428571428571429,-0.032786885245901676,0.05128205128205121
1219,0.022540983606557652,0.032520468104676015,0.049712879409351984,-0.011186440677966147,0.1071428571428572,-0.0491803278688524,0.02564102564102566
1220,-0.00497658079625285,0.017834414572395096,0.04059284433116206,-0.02963976288189696,0.0892857142857143,-0.0491803278688524,0.017094017094017144
1221,-0.0008782201405151957,0.0028900580668956843,0.02083333333333337,-0.057352941176470607,0.0535714285714286,-0.049180327868852514,0.0
1222,0.03571428571428581,0.05379441238800475,0.07239057239057245,-0.0022361359570661765,0.125,-0.032786885245901565,0.042735042735042694
1223,-0.015222482435597207,0.0017106401789689363,0.03009259259259267,-0.08653846153846156,0.1071428571428571,-0.09836065573770492,0.0
1224,0.0011709601873536313,0.012610156797810634,0.07283729269385919,0.030487804878048808,0.08928571428571425,0.0,0.042735042735042694
1225,-0.0017564402810305024,-0.00618181334776835,0.0444444444444444,-0.05347593582887711,0.08928571428571425,-0.08196721311475408,0.0
1226,0.009660421545667486,0.04053046265411586,0.12729357798165142,0.02358490566037741,0.1964285714285714,-0.032786885245901676,0.07692307692307698
1227,-0.029566744730679106,0.015929329896793076,0.054695562435500555,-0.00836120401337792,0.0892857142857143,-0.032786885245901565,0.02564102564102566
1228,0.030737704918032738,0.05630148847109373,0.033411949685534514,-0.05500000000000005,0.0892857142857143,-0.08196721311475408,0.0
1229,0.022540983606557652,0.041515260930675035,0.027007943512797894,-0.027974783293932215,0.0714285714285714,-0.049180327868852514,0.008547008547008517
1230,-0.0011709601873537423,0.028086218590410716,0.02564102564102566,-0.01744186046511631,0.0535714285714286,-0.032786885245901676,0.008547008547008517
1231,-0.020784543325526927,-0.00045304373266708,0.0522798742138364,-0.03500000000000003,0.1071428571428571,-0.06557377049180324,0.017094017094017033
1232,-0.01697892271662771,-0.01295742780105702,0.030009186485658867,-0.011382113821138184,0.05357142857142849,-0.016393442622950838,0.017094017094017144
1233,-0.02137002341920391,0.007339228609720361,0.059259259259259345,-0.006993006993006978,0.1071428571428571,-0.032786885245901565,0.03418803418803418
1234,-0.026053864168618213,-0.011683821966384844,0.04956521739130437,-0.03282828282828287,0.08928571428571419,-0.0491803278688524,0.017094017094017033
1235,0.002634660421545698,0.012123014808507526,0.06260869565217397,-0.030303030303030276,0.1071428571428571,-0.032786885245901565,0.03418803418803418
1236,0.017857142857142905,0.012615514781128434,0.023578363384188616,-0.024822695035461084,0.0535714285714286,-0.032786885245901676,0.008547008547008628
1237,0.009074941451990504,0.024952379875189945,0.010523835702505369,-0.06629318394024275,0.0892857142857143,-0.11475409836065575,-0.017094017094017033
1238,-0.008196721311475308,0.01064178121906656,0.00545454545454549,-0.08164983164983164,0.0714285714285714,-0.09836065573770492,-0.017094017094017144
1239,0.011709601873536313,0.0001244931402942795,0.057247706422018374,-0.010291595197255643,0.1071428571428572,-0.049180327868852514,0.02564102564102566
1240,-0.042154566744730726,-0.05006243641677055,0.11027253668763104,-0.05294117647058816,0.1964285714285714,-0.08196721311475408,0.05128205128205132
1241,0.04069086651053855,0.040468014328718716,0.07482058329515962,0.028739002932551272,0.125,0.0,0.05982905982905984
1242,-0.03629976580796246,-0.01756705542157555,0.04219215776198115,-0.06926406926406925,0.08928571428571419,-0.06557377049180335,0.008547008547008517
1243,0.00497658079625285,0.02256257072894141,0.02843273231622745,-0.04407294832826747,0.0892857142857143,-0.06557377049180324,0.008547008547008517
1244,0.005269320843091396,0.017394927389797532,0.05535714285714288,-0.029081632653061185,0.1071428571428571,-0.0491803278688524,0.02564102564102566
1245,-0.03425058548009363,-0.00018596068219400852,-0.016887579774177652,-0.09855649576903935,0.0357142857142857,-0.09836065573770492,-0.03418803418803418
1246,0.025468384074941453,0.020968437895062086,0.013248542660307394,-0.05889328063241106,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
1247,-0.004098360655737654,0.014212879667394485,0.05146198830409354,-0.003016591251885359,0.0714285714285714,-0.016393442622950838,0.02564102564102566
1248,0.008782201405152068,0.010503697160885839,0.05346534653465351,-0.0607843137254902,0.10714285714285715,-0.08196721311475408,0.008547008547008517
1249,-0.0023419203747072626,0.040649342379278086,0.0655866470299461,-0.0009955201592832807,0.1071428571428571,-0.032786885245901676,0.03418803418803429
1250,-0.01317330210772838,0.028695009424196116,0.02370370370370367,-0.04195804195804198,0.07142857142857151,-0.06557377049180335,0.0
1251,0.03190866510538648,0.029770228639312446,0.054611650485436924,-0.005319148936170248,0.0892857142857143,-0.032786885245901676,0.02564102564102566
1252,0.010831381733021006,0.012668122280759975,0.07971014492753614,-0.010869565217391353,0.12499999999999994,-0.0491803278688524,0.03418803418803418
1253,0.011416861826697877,0.03528299253815903,0.056140350877192935,-0.07086247086247088,0.1428571428571428,-0.1311475409836066,0.0
1254,0.0008782201405151957,0.013714915222748925,0.046428571428571375,-0.0025510204081633514,0.08928571428571419,-0.032786885245901676,0.02564102564102566
1255,-0.005269320843091285,0.014844973725282595,0.009826152683295564,-0.07875457875457881,0.07142857142857151,-0.09836065573770492,-0.017094017094017144
1256,-0.012587822014051508,0.012493135505611486,0.0003284072249589709,-0.07551020408163267,0.0714285714285714,-0.11475409836065575,-0.02564102564102566
1257,0.025175644028103017,0.047344285425630295,0.05772066568358969,-0.0035087719298245723,0.0892857142857143,-0.032786885245901676,0.02564102564102555
1258,-0.037177985948477765,-0.016619939606623446,0.01904761904761909,-0.03274798291409586,0.0535714285714286,-0.049180327868852514,0.0
1259,-0.007318501170960112,0.019057192319479332,0.033778317152103554,-0.03031914893617027,0.0714285714285714,-0.0491803278688524,0.008547008547008517
1260,0.00497658079625285,0.01123345178146451,0.07470511140235914,-0.022012578616352196,0.1428571428571429,-0.0491803278688524,0.042735042735042805
1261,0.014051522248243464,0.03721938423294502,0.049033474776049024,0.01632653061224487,0.0714285714285714,0.0,0.03418803418803418
1262,0.007025761124121788,0.010319829628268162,0.0584772370486657,0.008928571428571508,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1263,0.008489461358313966,0.03646742247287682,0.052564479748945736,0.021771400296882737,0.07142857142857151,0.0,0.03418803418803429
1264,0.03366510538641698,0.06203752661452233,0.0625,-0.010714285714285676,0.1071428571428571,-0.049180327868852514,0.02564102564102555
1265,0.0008782201405153067,0.01878118710190091,0.00988142292490124,-0.07945736434108519,0.0535714285714286,-0.06557377049180324,-0.008547008547008517
1266,-0.025761124121779777,0.0014196993523827306,0.05031446540880502,-0.007441860465116301,0.0892857142857143,-0.032786885245901676,0.02564102564102566
1267,0.007318501170960223,0.003211095734598546,0.020000000000000018,-0.07154882154882158,0.0892857142857143,-0.08196721311475408,0.0
1268,-0.025175644028103017,-0.014715650733323371,-0.004150943396226459,-0.06090909090909091,0.0357142857142857,-0.06557377049180324,-0.017094017094017144
1269,0.0029274004683841337,0.01799220820813585,0.05896907216494851,0.03436807095343686,0.07142857142857151,0.016393442622950838,0.042735042735042694
1270,-0.00995316159250581,0.005932512901501763,0.025920471281296042,-0.04579392732702836,0.07142857142857151,-0.06557377049180324,0.0
1271,-0.011709601873536424,-0.00033192196352016534,0.036910697104871826,-0.02669245647969043,0.0892857142857143,-0.0491803278688524,0.017094017094017033
1272,-0.0011709601873536313,0.06254075454128993,0.0387957163063245,0.012698412698412653,0.0535714285714286,0.0,0.02564102564102566
1273,0.011416861826697766,0.02178331800503719,0.025997310623039005,-0.035230352303523005,0.0535714285714286,-0.032786885245901676,0.008547008547008628
1274,0.021662763466042234,0.02808135448755844,0.07239057239057245,-0.0022361359570661765,0.125,-0.032786885245901565,0.042735042735042694
1275,-0.020199063231850056,-0.023248900826254082,0.021510404489127888,-0.015037593984962405,0.0357142857142857,-0.016393442622950838,0.008547008547008517
1276,-0.02371194379391106,0.01010254403588029,0.028421052631579014,-0.019230769230769273,0.0535714285714286,-0.032786885245901565,0.008547008547008628
1277,0.012295081967213073,0.03352688431107875,0.041781198460692615,0.0017050298380221207,0.0714285714285714,-0.016393442622950838,0.02564102564102566
1278,0.0032201405152223472,0.0216599876800756,0.04351174432036964,-0.02571428571428569,0.0892857142857143,-0.0491803278688524,0.017094017094017144
1279,0.005854800936768045,-0.002486196203760338,0.05028546332894157,-0.032945736434108475,0.0892857142857143,-0.032786885245901565,0.02564102564102566
1280,0.02312646370023408,0.03793210587655205,0.07481963124610314,0.03372139702930543,0.1071428571428571,0.0,0.05128205128205132
1281,-0.020491803278688603,0.012460733600718643,0.05358851674641152,-0.07977207977207978,0.1428571428571429,-0.11475409836065575,0.008547008547008517
1282,-0.003512880562060783,0.009187095071070184,0.0582283314242078,-0.04080675422138835,0.125,-0.06557377049180324,0.02564102564102566
1283,0.0029274004683840227,0.006794264077198409,0.05398645127670665,-0.011965811965812034,0.08928571428571419,-0.016393442622950727,0.03418803418803418
1284,-0.005269320843091285,0.024708618015914285,0.09736540664375715,0.0028142589118198558,0.1607142857142857,-0.032786885245901565,0.05982905982905973
1285,0.01492974238875866,0.02871957473210973,0.061903487646061905,-0.018181818181818188,0.125,-0.0491803278688524,0.03418803418803418
1286,0.00556206088992961,-0.0012229057644934649,0.008966861598440512,-0.11538461538461542,0.0892857142857143,-0.1311475409836066,-0.02564102564102566
1287,-0.008782201405152179,0.03960362226962222,0.0314945780292315,-0.00045351473922905505,0.0535714285714286,-0.016393442622950838,0.017094017094017144
1288,-0.021077283372365252,0.007964218501327669,0.051805985552115574,-0.016164994425863943,0.0892857142857143,-0.032786885245901676,0.02564102564102555
1289,-0.01375878220140525,0.009434602583430873,0.044908285895003175,-0.039365452408930746,0.0892857142857143,-0.06557377049180324,0.008547008547008517
1290,0.00878220140515229,0.011025995758074503,0.03689167974882257,-0.017857142857142905,0.07142857142857151,-0.032786885245901565,0.017094017094017033
1291,0.0,0.032379858099153,0.05829725829725829,0.010915994304698584,0.0892857142857143,-0.016393442622950838,0.03418803418803429
1292,0.025468384074941564,0.061467658639248524,0.05796425796425797,0.011232544019429191,0.1071428571428572,-0.016393442622950838,0.042735042735042805
1293,0.002049180327868827,0.033787539198061545,0.0022417336073230487,-0.0444444444444444,0.0357142857142857,-0.0491803278688524,-0.008547008547008517
1294,0.005269320843091285,0.015356398299149476,0.09736842105263155,0.017628205128205177,0.1428571428571428,-0.016393442622950838,0.05982905982905984
1295,0.0023419203747072626,0.020347159405239235,0.022250316055625774,-0.032939491586108205,0.0714285714285714,-0.06557377049180324,0.0
1296,-0.003512880562060894,-0.004066388796062137,0.015402387370042403,-0.06857142857142862,0.07142857142857151,-0.06557377049180324,0.0
1297,0.006147540983606592,0.04358905357286358,0.05177993527508096,0.019792182088075205,0.0714285714285714,0.0,0.03418803418803418
1298,0.023419203747072737,0.07105360446233744,0.03899082568807344,-0.001179245283018826,0.07142857142857151,-0.016393442622950727,0.02564102564102566
1299,0.0023419203747071515,0.03810090311682102,0.04695858926094709,0.006585612968591614,0.0714285714285714,-0.016393442622950838,0.02564102564102566
1300,-0.02810304449648704,-0.0036793231231111445,0.022995916612937872,-0.03733170134638919,0.0535714285714286,-0.032786885245901565,0.008547008547008628
1301,-0.023419203747072515,-0.0032612373057284705,0.0825883354618987,0.014193548387096744,0.08928571428571425,-0.016393442622950838,0.03418803418803418
1302,0.0029274004683841337,0.004916925887897383,0.03703703703703709,-0.036672629695885584,0.0892857142857143,-0.06557377049180335,0.008547008547008517
1303,-0.020199063231850056,-0.03507984727175939,-0.01179941002949847,-0.09000762776506477,0.0535714285714286,-0.1311475409836066,-0.042735042735042805
1304,0.0064402810304449165,0.02707449471841572,0.10192569539000196,0.03707317073170724,0.1428571428571429,-0.016393442622950838,0.05982905982905984
1305,-0.03190866510538637,-0.002193279029492401,0.07117794486215534,-0.019361590790162198,0.125,-0.0491803278688524,0.03418803418803418
1306,-0.005562060889929721,-0.004783771668480541,0.03469477382520858,-0.04263565891472876,0.0714285714285714,-0.049180327868852514,0.008547008547008628
1307,-0.0011709601873535203,0.04449681392657545,-0.014602803738317793,-0.11911764705882344,0.0535714285714286,-0.1311475409836066,-0.042735042735042805
1308,-0.03190866510538637,0.002104389520561689,-0.011204481792717047,-0.09006211180124224,0.0535714285714286,-0.11475409836065564,-0.03418803418803418
1309,-0.042740046838407486,-0.031104891163873716,0.0625,-0.012499999999999956,0.1071428571428571,-0.032786885245901676,0.03418803418803418
1310,-0.008782201405152179,0.026342421026161245,0.024242424242424288,-0.03542673107890493,0.07142857142857151,-0.06557377049180324,0.0
1311,0.027224824355971955,0.03876613990296929,0.04872856298048489,-0.013986013986013957,0.07142857142857145,-0.032786885245901565,0.017094017094017144
1312,0.006147540983606592,0.01873882042417596,0.036557501904036616,0.011111111111111183,0.0535714285714286,0.0,0.02564102564102555
1313,-0.0011709601873536313,0.020491074355781902,0.11111111111111116,0.007692307692307665,0.1785714285714286,-0.032786885245901565,0.06837606837606836
1314,-0.0064402810304449165,-0.004709384837555564,0.06000000000000005,-0.044117647058823484,0.10714285714285715,-0.06557377049180324,0.017094017094017144
1315,-0.016100702576112513,0.006487601608381355,-0.01952085181898844,-0.09523809523809523,0.017857142857142905,-0.08196721311475408,-0.03418803418803418
1316,-0.025761124121779888,0.005933400209491735,0.014685314685314754,-0.03240740740740733,0.05357142857142849,-0.049180327868852514,0.0
1317,0.0038056206088993294,0.009318747371973357,0.0021297509829619754,-0.014487870619946053,0.017857142857142905,-0.032786885245901565,-0.008547008547008628
1318,-0.0064402810304450275,0.013604638024589999,0.022267206477732837,-0.0608974358974359,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
1319,0.01375878220140525,0.03787036271444533,0.0437823598873649,-0.01635220125786163,0.0892857142857143,-0.049180327868852514,0.017094017094017144
1320,-0.002634660421545587,0.001998272135382617,0.0726072607260726,0.04761904761904767,0.0892857142857143,0.016393442622950838,0.05128205128205121
1321,-0.03688524590163933,-0.041932322507162834,0.06034238153787952,-0.03359410952600095,0.125,-0.08196721311475408,0.017094017094017033
1322,-0.014637002341920335,-0.017156410808832123,0.035632068861975785,-0.023871302542812667,0.0714285714285714,-0.032786885245901676,0.017094017094017033
1323,0.011709601873536202,0.0031490090121250036,0.05107212475633527,-0.0641025641025641,0.125,-0.09836065573770492,0.008547008547008517
1324,0.00029274004683832455,-0.002430721469080188,0.04620462046204621,-0.08235294117647052,0.1071428571428572,-0.08196721311475419,0.008547008547008517
1325,0.00878220140515229,0.018535708657092087,0.06151368760064413,0.014993481095176064,0.1071428571428571,-0.016393442622950838,0.042735042735042805
1326,-0.028395784543325586,-0.011653708595592338,0.05238523852385246,-0.01851851851851849,0.1071428571428571,-0.049180327868852514,0.02564102564102555
1327,0.01610070257611229,0.04839530910321177,-0.00436800436800433,-0.10486257928118392,0.0714285714285714,-0.13114754098360648,-0.03418803418803418
1328,-0.003512880562060894,0.0007723644779593641,0.014401440144014455,-0.059259259259259345,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
1329,0.021077283372365474,0.06750226161491879,0.01811670528755005,-0.04795321637426897,0.0535714285714286,-0.06557377049180335,-0.008547008547008628
1330,0.027810304449648826,0.049275514718159386,0.03872053872053871,-0.03264758497316633,0.0892857142857143,-0.06557377049180335,0.008547008547008628
1331,-0.011124121779859442,0.007863000895480532,0.08251996450754218,0.023809523809523725,0.1071428571428572,0.0,0.05128205128205132
1332,0.01053864168618257,0.009414900539966964,0.05555555555555558,-0.050000000000000044,0.125,-0.08196721311475408,0.017094017094017144
1333,-0.011709601873536424,-0.001811783598260841,0.022244289970208442,-0.08615384615384614,0.0892857142857143,-0.09836065573770492,-0.008547008547008517
1334,0.008196721311475308,0.027137817695138233,0.0357142857142857,-0.08333333333333337,0.125,-0.11475409836065575,0.0
1335,0.03337236533957855,0.07277996226054706,0.04885654885654889,0.0007575757575757347,0.0892857142857143,-0.032786885245901565,0.02564102564102566
1336,0.024004683840749275,0.025494821756104846,0.02370975983648438,-0.05891980360065463,0.0714285714285714,-0.06557377049180324,0.0
1337,-0.021370023419203577,0.01345024017342844,-0.021367521367521403,-0.07786885245901642,0.0357142857142857,-0.11475409836065575,-0.042735042735042805
1338,-0.005269320843091285,0.015995277814415787,0.0312925170068028,-0.030612244897959218,0.0714285714285714,-0.0491803278688524,0.008547008547008628
1339,-0.014637002341920446,0.0033718138712817147,0.04761904761904767,-0.05315614617940201,0.125,-0.09836065573770492,0.008547008547008517
1340,0.004683840749414525,0.037861791990277505,0.03181818181818186,-0.01620370370370372,0.07142857142857151,-0.032786885245901565,0.017094017094017033
1341,0.002634660421545698,0.03876883855823865,0.07757885763000849,-0.016908212560386437,0.125,-0.0491803278688524,0.03418803418803418
1342,0.010831381733021117,0.02964703008286751,0.08594276905289522,-0.0009564801530368428,0.1428571428571428,-0.032786885245901565,0.05128205128205121
1343,0.00878220140515229,0.0066804395337123346,0.017566974088713216,-0.05684754521963831,0.0535714285714286,-0.06557377049180324,-0.008547008547008517
1344,-0.002634660421545587,0.008804853873140228,0.01620370370370372,-0.09423076923076923,0.0892857142857143,-0.11475409836065575,-0.017094017094017144
1345,0.002634660421545587,0.0034709453709885763,0.04701754385964907,-0.07053291536050155,0.1428571428571428,-0.09836065573770492,0.017094017094017144
1346,-0.012587822014051508,0.013218852292076866,0.07111678909826469,-0.001201201201201263,0.1071428571428571,-0.032786885245901565,0.03418803418803418
1347,0.04244730679156905,0.028117740826178128,0.0800354727857222,0.05339485827290702,0.0892857142857143,0.016393442622950838,0.05128205128205121
1348,-0.0023419203747072626,0.04059937515010892,0.0027631044290938878,-0.05018278497839812,0.05357142857142849,-0.08196721311475408,-0.017094017094017144
1349,0.018442622950819665,0.025864538217426403,0.012587412587412583,-0.03703703703703709,0.0535714285714286,-0.0491803278688524,0.0
1350,0.009953161592505921,0.05850188442766491,0.05078305995737187,-0.027204914436156247,0.1071428571428572,-0.06557377049180335,0.017094017094017144
1351,0.008196721311475308,0.0025533961503838576,0.008166774124220955,-0.04528763769889843,0.0357142857142857,-0.0491803278688524,-0.008547008547008628
1352,-0.0023419203747073736,0.020307106818523657,0.03144654088050314,-0.06000000000000005,0.0892857142857143,-0.08196721311475408,0.0
1353,0.026639344262295084,0.08073378178931734,0.08380952380952378,0.04823747680890533,0.1071428571428572,0.016393442622950838,0.05982905982905984
1354,-0.005562060889929721,0.02813496775050861,0.016981132075471694,-0.035454545454545405,0.0535714285714286,-0.0491803278688524,0.0
1355,-0.002049180327868827,0.0007067296410924184,0.045454545454545525,-0.036195286195286114,0.1071428571428571,-0.06557377049180324,0.017094017094017033
1356,0.013466042154566815,0.02852116254500281,0.05483405483405479,0.0023730422401518902,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1357,0.0032201405152225693,0.024437855244894724,0.08812513769552766,-0.031620553359683834,0.14285714285714285,-0.08196721311475408,0.02564102564102566
1358,-0.03951990632318492,0.014832106255875499,0.06068858198794003,-0.011707317073170742,0.1071428571428572,-0.049180327868852514,0.02564102564102566
1359,-0.002634660421545698,0.04893250034412622,0.0505050505050505,-0.02951699463327373,0.1071428571428571,-0.0491803278688524,0.02564102564102555
1360,-0.040398126463700224,0.027555422331566604,0.016021602160216086,-0.05555555555555558,0.0714285714285714,-0.08196721311475419,-0.008547008547008628
1361,0.01814988290398123,0.013304178648744003,0.040423861852433296,-0.008928571428571508,0.0714285714285714,-0.032786885245901676,0.017094017094017144
1362,0.011709601873536313,0.002068076872142166,0.004337946705226137,-0.08230683090705493,0.05357142857142849,-0.09836065573770492,-0.02564102564102566
1363,0.01580796252927419,0.010241225976051038,0.11564185544768069,-0.015018773466833557,0.1785714285714286,-0.049180327868852514,0.05982905982905984
1364,-0.021077283372365363,0.013745241122500529,0.0444444444444444,-0.10924369747899154,0.125,-0.1311475409836066,-0.008547008547008628
1365,-0.020491803278688492,-0.01973548876248732,0.003209666761068597,-0.06885544915640673,0.0535714285714286,-0.08196721311475408,-0.017094017094017033
1366,0.013173302107728269,0.017598558180098922,0.056122448979591844,0.0029761904761904656,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1367,-0.019613583138173407,0.004268663437856035,0.011666666666666603,-0.031818181818181746,0.03571428571428581,-0.032786885245901676,0.0
1368,-0.018442622950819776,-0.031200218625829224,0.022222222222222143,-0.08549931600547189,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
1369,-0.013758782201405029,0.008236121310204236,0.02107366699972757,-0.04528301886792452,0.0714285714285714,-0.06557377049180324,0.0
1370,-0.013466042154566704,-0.014663369591697895,0.05543668546975289,-0.024878048780487827,0.1071428571428571,-0.0491803278688524,0.02564102564102555
1371,0.026639344262294862,0.029325382835932,0.05249480249480254,0.008712121212121171,0.0892857142857143,-0.032786885245901676,0.02564102564102555
1372,-0.014637002341920335,0.013103921615693404,-0.013745704467354014,-0.09059233449477355,0.0357142857142857,-0.09836065573770492,-0.03418803418803429
1373,-0.0043911007025760895,0.019291331600838957,0.06727272727272726,-0.0092592592592593,0.125,-0.049180327868852514,0.03418803418803418
1374,-0.013758782201405029,0.03170292330966229,0.02947925860547218,-0.022458628841607542,0.0714285714285714,-0.049180327868852514,0.008547008547008517
1375,-0.012880562060889944,-0.007186980019019629,0.022435897435897356,-0.05833333333333335,0.07142857142857151,-0.06557377049180324,0.0
1376,0.03132318501170961,0.07216735091790039,0.09198919891989199,0.02592592592592602,0.1428571428571428,-0.016393442622950838,0.05982905982905984
1377,-0.024004683840749497,0.012801935247435448,0.032196969696969724,-0.06874999999999998,0.07142857142857145,-0.06557377049180335,0.0
1378,0.019613583138173407,0.022501502874984314,-0.01676963812886134,-0.08156028368794321,0.0357142857142857,-0.08196721311475419,-0.02564102564102555
1379,-0.0005854800936768711,0.006451419995753382,0.03529411764705892,-0.03301127214170696,0.0892857142857143,-0.0491803278688524,0.017094017094017144
1380,0.013466042154566704,0.026939785917878267,0.07784946236559143,0.01597051597051591,0.1071428571428571,-0.016393442622950727,0.042735042735042694
1381,0.002049180327868827,0.02308660009357133,0.05252525252525253,-0.0033222591362126463,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1382,-0.0005854800936768711,0.003283644331702029,0.0404411764705882,-0.01413043478260867,0.0714285714285714,-0.032786885245901565,0.017094017094017033
1383,-0.0038056206088993294,0.02854994256875454,0.03678894205210004,0.0029815146094215317,0.0535714285714286,-0.016393442622950838,0.017094017094017144
1384,-0.026639344262295084,0.006789616861563541,0.08557504873294353,-0.03205128205128205,0.1607142857142857,-0.06557377049180324,0.042735042735042694
1385,-0.014051522248243575,0.05055207298068576,0.013156602847324561,-0.0502737680438029,0.0535714285714286,-0.08196721311475408,-0.017094017094017144
1386,0.013466042154566704,0.03326441994411444,0.03358490566037742,-0.020909090909090988,0.0714285714285714,-0.032786885245901676,0.017094017094017033
1387,-0.015515222482435642,0.053084706098955214,0.06332546138371387,0.0100580270793037,0.1071428571428572,-0.032786885245901565,0.03418803418803418
1388,0.005854800936768156,0.027732170908472353,0.019760056457304165,-0.022012578616352196,0.0535714285714286,-0.032786885245901565,0.008547008547008628
1389,0.0023419203747072626,-0.007487837736967817,0.053786000381460974,-0.025210084033613467,0.1071428571428572,-0.0491803278688524,0.02564102564102566
1390,-0.011124121779859442,0.014230474419375083,0.043900543900543876,0.0009689922480620172,0.07142857142857151,-0.016393442622950727,0.02564102564102555
1391,-0.029274004683840782,-0.010006224931448093,-0.013062665489849912,-0.07328605200945626,0.0357142857142857,-0.08196721311475408,-0.02564102564102566
1392,0.014929742388758771,0.02240323326145932,0.007092198581560294,-0.015789473684210464,0.017857142857142794,-0.016393442622950838,0.0
1393,0.01814988290398134,0.04114000534271811,0.12181818181818183,0.04629629629629628,0.1785714285714286,0.0,0.08547008547008539
1394,0.024004683840749386,0.022423523036322113,0.056122448979591844,0.0029761904761904656,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1395,0.01990632318501162,0.022997269340417126,0.04210526315789476,0.05128205128205132,0.03571428571428581,0.032786885245901565,0.03418803418803418
1396,0.033957845433255196,0.05722288963101052,-0.035386631716906924,-0.1352201257861636,0.0357142857142857,-0.14754098360655732,-0.05982905982905984
1397,-0.017857142857142905,0.006288074066323257,0.06083202511773944,0.014880952380952328,0.0892857142857143,-0.016393442622950838,0.03418803418803418
1398,-0.009953161592505921,0.013539997849626229,0.041113219481340946,-0.0499412455934195,0.0892857142857143,-0.06557377049180324,0.008547008547008517
1399,-0.005854800936768267,0.014066747140136782,0.08124759337697351,0.014285714285714346,0.125,-0.016393442622950727,0.05128205128205132
1400,-0.0143442622950819,-0.012163634394342648,0.032362459546925626,-0.03404255319148941,0.07142857142857151,-0.0491803278688524,0.008547008547008628
1401,-0.012587822014051508,0.013437334520852162,0.07161829808165265,-0.042232277526395134,0.1428571428571428,-0.06557377049180324,0.03418803418803418
1402,-0.04069086651053866,-0.035094766548993794,-0.010451045104510448,-0.07222222222222219,0.0357142857142857,-0.08196721311475408,-0.02564102564102566
1403,0.024004683840749386,0.046434102313157366,0.06897196261682237,0.014705882352941124,0.1071428571428571,-0.016393442622950838,0.042735042735042694
1404,-0.023419203747072626,-0.013857642855212848,0.010119047619047583,-0.08826530612244898,0.0714285714285714,-0.08196721311475408,-0.008547008547008517
1405,-0.006733021077283352,0.0007630834092193783,-0.022875816993464082,-0.07608695652173914,0.017857142857142794,-0.08196721311475408,-0.03418803418803418
1406,-0.018442622950819665,-0.003253499721105668,0.05590791637303261,-0.11937984496124032,0.125,-0.09836065573770492,0.008547008547008517
1407,0.014051522248243464,0.015768609947322543,0.05915849414742169,0.011949685534591192,0.1071428571428571,-0.016393442622950838,0.042735042735042694
