GPA_S1,Age_group,LAB_AVG,CLIN_AVG,Study_hrs_day,Sleep_hrs,Adequate supervision,Self-motivates,Programme prepares for career,Financial_diff,CA_AVG,Takes rest breaks,Concentration in self-study,Manages time effectively,Persists when difficult,Physical health affected,Lecturers approachable,Self_risk_percep,ATT_RATE,Sleep affects concentration,Peer study groups effective,Seeks help when stuck,EXAM_AVG,Hopeless/unmotivated,Sense of belonging,Gender,Completes readings,Burnt out,Clinical takes study time,Can improve performance,Health interferes studies,Employment_hrs,Takes organised notes,Early intervention provided,Participates in clubs,Confident in clinical skills,Anxious about assessments,Regular exercise,Confident to complete prog,Understands content pre-exam,Uses library regularly,Prepared for clinical assess,Considered break,Sleep difficulty,Reviews notes within 24h,Rotations affect performance,ASSIGN_LATE
-1.5480843,0.6009068,0.54957783,0.5882468,-0.29784578,-0.27937979,-0.38010833,0.25857157,0.329661,0.19924745,0.08650096,-0.16954187,0.3488685,0.18771823,-0.011247473,-0.06466016,0.11654539,-0.1736961,-0.49749625,0.004085513,0.072647445,-0.214424,0.096669555,0.222301,-0.22801174,-0.52725947,-0.10906548,0.05525326,0.14510277,-0.12233177,-0.19220686,0.0925792,-0.061320655,0.044964805,-0.10824147,-0.08962364,0.08394521,0.019936647,0.028477361,-0.0537154,-0.059500962,-0.036984336,0.09489568,-0.11741719,0.08483389,-0.063421994,-0.072205886
-1.6221063,-0.3957802,-0.76021075,0.48890698,-0.27066925,-0.2557815,-0.34547442,0.2283621,0.21570794,0.19470645,-0.030149378,0.2895543,-0.028197747,-0.18576649,-0.11685665,-0.10096908,0.08401204,-0.06604792,-0.42466828,0.06725262,-0.14101283,-0.1315744,0.13859242,-0.2805399,-0.119673334,-0.37075338,0.13038506,0.04929547,-0.26270273,-0.17493686,0.11595295,0.09982324,-0.0748918,-0.0043758154,0.041537903,-0.090009935,0.027793527,0.0404817,0.15015568,0.07766596,0.059400547,0.08965407,-0.12276394,0.21019877,0.035050493,0.13975295,-0.112466425
0.7997471,0.5248337,-0.75880367,0.5156844,-0.27723852,0.34209892,-0.09891808,-0.4061649,0.16089281,-0.25066164,0.080514096,0.28409818,0.019024506,-0.19978374,0.072296746,-0.08618782,0.19056073,-0.24211088,-0.5263974,-0.11781682,0.12907194,-0.2592356,0.14169027,0.02748032,0.23531087,-0.46933195,0.13497221,0.016781602,0.074853115,-0.176351,0.06779495,0.14218883,-0.0898413,0.030934596,-0.14181429,0.15587686,0.02995304,-0.03626704,0.034526385,0.16123715,-0.124579325,-0.043118577,0.047978673,-0.12332818,0.06860524,0.19763292,-0.08235303
-0.44238436,0.65093464,0.030173,0.49321872,-0.31461522,-0.39627576,-0.35345042,-0.2849469,-0.31409314,-0.29516613,0.11371352,0.367601,-0.059719246,0.12264275,-0.16584039,-0.109127246,0.1722595,-0.22640169,-0.4775436,0.10518912,-0.16657804,-0.1575981,0.07865978,-0.15992047,0.24469166,-0.45769346,-0.18811364,-0.0030099028,0.045835413,-0.14173754,-0.19228318,0.11963983,-0.065012455,0.020288492,-0.112105,-0.13036337,0.042478316,0.05723203,-0.06717001,0.08465478,0.056462463,-0.0780773,0.04878343,-0.092055395,-0.124038175,0.23258905,-0.10806689
0.23422404,-0.23952556,0.6535861,0.51052254,-0.30276957,-0.29217088,-0.37034628,0.10352625,0.27723113,0.21496497,0.0882769,-0.14168102,0.09182672,0.21769315,-0.04721419,-0.08271547,0.17050551,0.4425801,-0.5390401,-0.09048868,0.049024813,-0.17766972,0.115655236,0.13533098,0.25041893,-0.49105167,-0.11667491,0.04678437,0.10077777,-0.12107463,0.15105647,0.10306451,-0.054090075,0.05766607,0.07250603,-0.13612513,0.075397104,-0.033210166,0.03961873,0.14937007,0.048839595,0.10501083,-0.09644644,0.13880233,0.07974544,0.11175652,-0.12833084
-1.6189395,0.42025322,0.029048542,0.60810477,-0.25406846,-0.21723324,0.60455346,0.1963687,0.309505,0.09286186,0.110032566,-0.1924583,0.34559816,0.1282431,-0.05591021,-0.26138446,0.039168842,-0.22439197,-0.58882236,-0.047279827,0.055898204,-0.1811948,0.070395984,0.06100631,-0.070558615,-0.4796467,0.052997943,-0.15100095,-0.27184623,-0.122322164,-0.19044024,0.108389944,-0.053301882,-0.009781317,-0.11995712,0.14801387,0.077914,-0.06364591,-0.2165123,-0.109752454,0.004116672,-0.02863994,-0.1634576,-0.09554654,0.031775355,0.19277436,-0.08438965
1.4468336,-0.5506055,-0.37226856,0.50774866,-0.26682118,-0.31659332,-0.09038578,0.24136661,-0.26062945,-0.25721374,0.01241862,-0.28456786,0.058007933,-0.12088492,-0.15157518,-0.1486807,0.17317903,-0.14502594,-0.5252869,-0.14387083,0.10080805,-0.26390657,0.10656073,0.09009933,-0.07335101,-0.43277788,0.110784695,-0.12272102,0.007959393,-0.10445808,0.08626999,0.09767822,-0.11900063,0.023818845,0.0692095,-0.14539374,0.0095232455,-0.04980107,0.006251416,0.13078089,0.07826726,-0.12445493,0.048650905,0.1849451,-0.119616166,0.1656115,-0.066292964
0.2796081,-0.2214067,0.28566903,0.4343089,-0.30400652,-0.28649244,-0.11329892,-0.36139852,0.27370125,0.26139852,0.04956767,0.2740955,-0.19247973,0.17010649,-0.16982621,-0.19680502,-0.32884154,-0.163695,-0.39200726,-0.16805917,-0.063315526,-0.1433318,0.09630209,0.24130301,0.21210565,-0.4821243,-0.003656696,-0.0766748,0.15169217,-0.13365138,0.14815684,0.117780685,-0.056776796,-0.05203717,0.084492,-0.10340405,-0.31992182,-0.0442892,-0.19384621,-0.09740706,0.038858812,0.047792003,0.033354323,-0.03059255,0.07756894,-0.101854935,-0.12207758
0.5434721,-0.46492928,0.42312714,0.39656603,-0.4399135,0.31716967,-0.25211233,-0.2941714,0.000983353,-0.15036981,0.06917305,-0.21078795,-0.46368483,-0.17612192,-0.20402858,-0.17723013,-0.020273745,-0.17557395,-0.541821,-0.25558597,-0.074478015,-0.13352302,0.092568405,0.12859139,-0.11302503,-0.490278,-0.091635056,-0.08166899,-0.09993198,-0.102218375,-0.32640976,0.10738942,-0.09018785,0.035401985,-0.0824347,-0.03488812,0.06253055,-0.023358816,0.08797308,-0.11534318,-0.0020155562,0.05553882,-0.0046343096,-0.10717419,0.096376635,0.22574383,-0.12737331
0.34803006,-0.55874383,0.0728176,0.43722916,-0.43170425,0.34941646,-0.08658757,0.12086343,0.18998268,0.20186818,0.01664998,-0.25768974,-0.24757434,-0.1383526,-0.11565862,0.13458607,0.10922909,-0.028881904,-0.56624705,-0.1307898,-0.021752324,-0.045310207,0.1497213,-0.3100533,-0.114433356,-0.50567317,0.038356096,0.01969475,0.05645185,-0.11229997,-0.1226945,0.15470019,-0.07133201,-0.05179775,0.060972255,-0.10261861,0.008114109,-0.023195766,0.019760942,-0.06448084,-0.10117552,-0.11314604,-0.062321693,-0.081798226,0.015201538,-0.06465933,-0.104941435
-1.7995831,-0.36244392,-0.60361594,0.45655578,-0.39694846,0.2712725,-0.08409108,0.08387064,0.22228299,0.18463348,0.008358724,0.40216658,-0.39059618,-0.18700899,0.049794473,0.16193248,0.10146078,-0.23710406,-0.40027723,0.10928235,-0.029954184,-0.17160831,0.13650292,0.22200838,0.22934465,-0.34815198,0.1190317,0.0100911725,0.08439354,-0.15370923,-0.16213343,-0.14392897,-0.06448336,-0.019490084,-0.084997855,-0.15145528,0.1005767,0.0937196,-0.24288328,-0.038456764,0.00072083995,0.100087866,0.05732567,-0.13392194,-0.039768174,-0.0489535,-0.09462994
0.016934425,-0.659355,0.026601423,0.4486736,-0.4191947,0.31775537,-0.41003415,-0.31301615,0.2243582,0.26245353,0.041791264,0.36294004,-0.20803921,-0.156225,-0.10520689,0.14901511,0.15141113,-0.19981942,-0.46782574,-0.020445526,-0.031590674,-0.18428178,0.12716334,-0.20813388,-0.30191568,-0.45033985,0.094197735,-0.0016055396,0.14433876,-0.17745426,0.1313541,0.11187393,-0.0821832,0.03501707,-0.087349564,-0.097344734,0.1095178,0.04899849,0.1264346,0.081086576,-0.05992385,-0.13093251,0.05325273,0.1821515,-0.0482444,0.18452625,-0.13195635
1.0700976,-0.5421436,0.017442845,0.49351463,-0.30029976,-0.4267929,0.62586254,0.08407046,0.11982999,0.32124734,0.010449729,-0.1939286,-0.07799967,-0.28320158,-0.055954,0.14843147,0.16317682,0.50617945,-0.5161741,-0.025438799,-0.1941392,-0.15583606,0.156262,-0.27591798,0.25367746,-0.45303106,0.10678689,0.037192274,0.09466157,-0.18285346,0.10792963,0.11341976,-0.13165167,0.018573593,0.06335374,-0.12219379,-0.0031170184,0.06134931,-0.025762947,-0.1264568,-0.15788908,-0.11616478,0.07063223,0.14059675,-0.040828623,-0.062498566,-0.12932129
0.8117625,0.4378658,-0.6061929,0.5397764,-0.3590876,-0.33442518,0.055512425,0.08927694,0.026455864,0.13654172,0.04982963,-0.17230755,0.30508563,-0.40603408,-0.13659228,-0.09004361,-0.39906016,0.46303645,-0.6182642,-0.07280154,0.092410125,-0.24022187,0.1608793,0.034285314,0.23080613,-0.49501833,-0.04203363,-0.10807423,-0.15943338,-0.14177546,0.10990764,0.112016544,-0.08408959,0.018862626,0.0899099,-0.12335211,0.07786099,0.011663156,0.027343329,-0.030766249,-0.11174768,-0.023378527,-0.13474348,-0.10135464,0.07528604,-0.062792994,-0.07790061
-1.671195,-0.62980115,0.010235569,0.4909004,-0.255965,0.33512256,-0.376741,-0.3621386,0.24499059,-0.32752094,0.056613874,0.5089822,-0.080509655,0.20771524,0.05531077,0.104303226,0.10804877,-0.19283544,-0.3759698,-0.00656957,-0.19527254,-0.12281629,0.11850468,-0.26327512,-0.108701654,-0.3745448,0.08478993,0.01975369,0.11714109,-0.16446017,0.1664374,0.15109767,-0.07681269,-0.007143521,-0.09240608,-0.18512912,0.038495045,-0.06377792,0.029739412,0.0830386,-0.019391969,0.02354635,0.048159882,-0.0783184,0.045679547,-0.10838782,-0.10677992
1.0445019,0.48249513,-0.67381966,0.4705857,-0.2681017,0.3424063,-0.08629986,0.2598688,-0.3777079,0.18448275,0.039615057,0.30631775,-0.014913364,0.2611443,-0.03232176,-0.29576308,0.022804147,0.034523472,-0.56316495,-0.07228853,0.083120175,-0.24675362,0.15137161,0.01872959,-0.18721654,-0.43098652,0.13154508,-0.047924276,0.120207526,-0.124668054,0.12772004,0.14236791,-0.111982346,0.023633936,-0.099084176,-0.09599766,0.03452818,-0.06414138,0.023849307,0.14974958,-0.047411587,0.012789879,-0.20944777,-0.079236135,-0.10692759,-0.050452374,-0.06708697
-0.57230204,0.5571185,0.4814652,0.5023619,-0.3752357,-0.30917007,-0.09211612,-0.15944022,0.25000733,0.21027355,0.088626504,-0.22762357,-0.24961029,0.14828011,-0.21724328,-0.30845886,0.16675617,-0.23073515,-0.5375447,0.04452908,-0.03647858,-0.21118699,0.11174471,-0.18218298,0.22808878,-0.49796668,0.033610128,-0.1216092,-0.1759004,-0.15860263,-0.19050351,0.13387796,-0.060634185,0.0356829,0.07236251,-0.032456804,0.07665546,0.092956476,-0.01480257,0.09278242,-0.006248927,-0.017293606,-0.07859191,-0.052651286,-0.10041072,0.16833164,-0.12538862
-1.9614229,0.5696828,-0.6908391,0.5447657,-0.25962812,0.33171105,-0.059059232,0.23683625,0.33528864,0.15588371,0.07861634,0.2712088,0.2739136,0.17763647,0.11377597,0.2893832,0.16547067,-0.22163035,-0.45186967,0.13771667,0.08019123,-0.24444462,0.13732167,0.00056069717,0.24887462,-0.41766813,0.13539955,0.029287137,0.096091636,-0.12338603,-0.22378987,0.1474665,-0.08084245,0.0479844,0.0844988,-0.14473817,0.036184046,0.06388424,-0.04057128,0.14781822,-0.022687554,0.093907245,0.07744422,-0.06501338,-0.04347943,-0.053150807,-0.047938343
0.20446357,-0.3382229,-0.2050336,0.46199316,-0.33797035,0.2564393,-0.39734265,-0.39064386,-0.2565684,0.22986798,0.021256562,-0.2831736,-0.03278041,-0.22322384,-0.09256711,-0.21899413,-0.3543869,-0.22263223,-0.48926383,-0.067862235,-0.18318267,-0.21253696,0.15594536,0.23879069,-0.28086212,-0.46525323,-0.03237755,-0.012153249,0.031121515,-0.13251187,0.07555395,0.140684,-0.03632936,-0.044305187,0.087551296,-0.13415028,0.043948587,-0.05052775,0.10859583,-0.10315938,0.048528597,-0.105796255,0.040267203,-0.08641656,0.056807846,-0.09350751,-0.12219041
-1.706495,-0.18776588,0.22830135,0.46389055,-0.40553907,0.26415777,-0.32911304,-0.18645383,0.08406004,0.19617945,0.051311526,-0.19518138,-0.4541478,-0.14927775,-0.12789816,-0.19783257,-0.2228501,-0.12999298,-0.48672026,-0.09091256,0.010204465,-0.13147548,0.09841082,0.11269054,-0.099203564,-0.41549164,-0.09271539,0.005129925,-0.12169889,-0.11573301,-0.12531218,0.11665114,-0.0612988,0.03450132,-0.08036219,-0.046712928,0.10569846,-0.05234456,0.15414903,-0.07203208,0.086950816,0.053926807,-0.10891406,-0.1325358,0.062623456,0.20790207,-0.0991985
0.09219246,-0.58185387,-0.7910916,0.47593787,-0.4261896,0.26213723,0.028167482,0.28585368,0.22669508,0.22271612,0.034111217,0.31071275,-0.12736782,0.18035814,-0.060555466,-0.14346911,0.15096503,-0.02847124,-0.54496956,0.027924107,-0.19615678,-0.027319673,0.1556566,0.0666036,-0.101239935,-0.39996964,-0.048803378,0.037167158,0.12892462,-0.18945642,-0.20232797,-0.1603685,-0.07630126,-0.010423594,-0.072960116,0.094070226,0.105982035,-0.051619284,0.029639013,0.06754071,-0.010009479,-0.168256,0.027007174,-0.031782635,0.067539625,-0.03975118,-0.08251021
1.2892822,-0.26695627,-0.8583068,0.5269417,-0.35021198,0.36108887,0.025847789,0.28612688,0.17823829,-0.1738416,0.017590854,0.24544358,0.31077307,-0.3854021,-0.044963837,-0.114537835,-0.3084728,0.5464472,-0.60571295,-0.06187912,0.16275106,-0.14498307,0.13613628,0.04369645,-0.09318235,-0.41058204,-0.05039313,0.0038341668,0.06091608,-0.11577146,-0.11044196,0.14896396,-0.09837573,0.01808732,-0.08524869,0.0968498,0.03047888,-0.0066218204,-0.050354168,0.14078636,0.07831534,-0.03675628,0.00017229863,-0.06721909,0.08231519,-0.08100134,-0.04056156
0.7241613,-0.5524192,-0.05883236,0.39986384,-0.38985792,0.319847,0.030270414,0.1127009,0.21413468,0.26954606,0.017203996,-0.28059787,-0.2753072,0.22422618,-0.18751717,0.12963854,-0.31231675,-0.0051663737,-0.5567163,-0.10584049,-0.10771804,-0.12279522,0.20335092,0.101749256,-0.08348375,-0.44453812,-0.030891746,0.053601526,0.09054569,-0.15569314,0.13798939,0.12823975,-0.12074307,0.0017428822,-0.09618268,-0.11790192,0.015548447,-0.10594196,0.076033734,0.003823789,-0.14193098,-0.04008758,0.026461797,0.14504471,0.04658395,-0.06420587,-0.12594731
0.21958357,-0.3116843,0.07746752,0.50388044,-0.43731436,-0.25124064,0.018207777,0.11011219,0.21259555,0.21261798,-0.0041483445,-0.30701908,-0.52094084,-0.14924783,-0.33644468,-0.20391853,-0.011598681,0.0076707113,-0.5338147,-0.15239255,-0.023905694,-0.0341539,0.07911921,-0.26100168,-0.12728794,-0.48407242,0.057928022,-0.01747254,0.09540974,-0.15265502,0.14543445,0.098367035,-0.036292095,6.452296e-05,-0.078477904,-0.1445839,0.08855179,-0.06978058,0.09851266,-0.061110787,-0.040887862,-0.12178814,0.03937104,-0.109411016,0.04679828,-0.066628836,-0.16840763
0.7154452,-0.2924849,-0.39795464,0.45390305,-0.44904608,-0.43856642,0.012253914,-0.42970634,0.16138983,-0.27226254,0.036898643,-0.24710062,-0.2361212,-0.19772981,-0.13694471,-0.13225755,0.011301471,-0.22707538,-0.5051416,-0.07822044,0.15020242,-0.22000428,0.13669185,-0.39232096,-0.09767613,-0.44824675,-0.031931736,0.012179818,-0.12269647,-0.2301467,0.07573533,-0.13246608,-0.092617884,0.026715083,-0.07461943,0.13731608,0.048486777,0.05060208,-0.13800916,0.08319366,-0.051158693,0.016242206,0.058053844,-0.082444206,-0.103193775,-0.1058194,-0.12290218
-1.7649854,0.48115665,0.22923298,0.5484988,-0.29620534,0.2889042,-0.06584561,0.2089695,-0.42883337,0.21793891,0.027402338,-0.2883332,-0.009475709,-0.11113368,0.03711663,0.30308637,-0.2954733,0.46942374,-0.49355417,0.09477921,0.037249546,-0.16332473,0.12820797,0.053900093,0.2346873,-0.42015648,0.07457893,0.025990773,0.035552245,-0.13421488,-0.35104942,0.122139476,-0.09197289,0.01596662,-0.06864336,-0.10514072,0.10465874,0.092594214,0.07164682,0.138632,-0.046935722,0.066159785,0.09095683,-0.15744244,-0.048061572,0.09452328,-0.06709074
0.46713594,-0.3311993,-0.43262225,0.47390598,-0.36835518,-0.3085719,-0.17234227,0.089014836,0.17273332,0.2251559,-0.014709229,-0.17098151,-0.11074524,-0.37598088,-0.15066023,-0.21427429,-0.38141888,-0.022511678,-0.4842189,-0.0155515075,-0.19031627,-0.16483438,0.19337499,-0.26842847,0.2511428,-0.43468624,-0.1646351,0.025372013,-0.1819534,-0.1571482,0.09467369,0.12014939,-0.07101486,0.0066371094,0.045760926,-0.13160338,-0.19854964,0.047690198,-0.14930372,0.090473525,-0.13250919,-0.010001461,-0.16221634,-0.06625688,0.025620172,-0.071906626,-0.120486915
-1.9272283,-0.27778488,0.51871485,0.5961072,-0.33479306,-0.25598133,0.72281146,0.21046522,0.3293502,0.23539051,0.008693683,-0.24234049,0.3937458,0.13060047,0.011342201,0.22059666,0.08110897,0.004233198,-0.4712265,0.048490852,0.05617577,-0.1396384,0.14289941,0.11058138,-0.14344087,-0.47380632,0.05089968,0.06868136,0.081468515,-0.10933741,0.13958183,0.11227171,-0.08221696,0.018238349,0.048992,-0.08688383,0.05142902,-0.018615166,-0.027176484,0.12788472,0.04363922,-0.13850547,-0.15500635,-0.11430386,-0.049389496,0.1620546,-0.10098906
0.20234789,0.4602733,0.07424911,0.509701,-0.38486812,0.35553673,0.10538727,0.27061108,0.0019462812,-0.16406916,0.005160881,-0.25565508,-0.18330254,-0.28259805,-0.07965846,-0.31086785,-0.36751723,0.5308006,-0.5031715,-0.04509586,-0.07017004,-0.061512563,0.14464165,0.2192916,0.24497609,-0.5128169,0.037817545,0.013272066,-0.15143637,-0.15157938,0.10329607,0.15678738,-0.055515688,0.014002215,-0.08305439,-0.15415306,0.10695274,0.06751713,0.004728457,0.07918121,-0.0706442,0.0921502,0.015079041,-0.119233906,-0.09430344,0.105532944,-0.09543002
0.16914569,-0.5562099,-0.1424029,0.41927114,-0.41096216,-0.24814056,-0.07884732,-0.40013468,0.23732463,0.28924778,0.05012514,0.35700288,-0.09005485,-0.14975405,-0.25962123,-0.13160524,0.010948759,-0.15659846,-0.50995535,-0.09376312,-0.17321955,-0.18496004,0.101274416,-0.40790424,-0.11001804,-0.44942674,0.10134308,-0.004181575,0.13217087,-0.19006704,0.11623749,-0.14114803,-0.08449832,-0.02650095,0.071521185,-0.1382692,0.041079275,0.03974756,0.10075697,0.06657727,-0.06982144,0.033324704,-0.0880587,0.04864083,-0.08105139,0.20877719,-0.13018528
1.2159017,0.49607363,0.34820676,0.5316777,-0.2259003,-0.33080053,-0.29206753,-0.3735492,0.23094575,0.21361658,0.06164078,-0.18791956,0.3751199,0.20626885,-0.1387456,-0.2858039,0.15724134,0.005481783,-0.5460942,-0.20417036,0.10149125,-0.16643769,0.14936867,-0.3580652,-0.12212751,-0.5586922,-0.008990031,-0.057627268,0.06474644,-0.17304422,0.13181901,0.11663333,-0.089048944,0.030720964,0.05979718,0.15241994,-0.18803938,-0.0055019436,0.012835849,-0.019133464,-0.011319416,-0.018771552,-0.14942363,0.01586094,0.0645769,-0.09325495,-0.11292606
0.9049091,-0.36723876,-0.06493509,0.44066966,-0.343106,0.3167019,-0.39978176,0.11755378,0.17484404,0.17961495,0.08317578,-0.19155481,-0.55023533,0.22874305,-0.16028586,-0.2090628,-0.35452643,-0.008121105,-0.57141924,-0.13650788,-0.10087375,-0.2108046,0.17110711,0.06748831,-0.22723414,-0.44513267,-0.012837673,-0.043562938,-0.17959638,-0.116396874,-0.15335864,0.1429379,-0.10281352,-0.048116468,0.08930897,0.11185584,0.06960122,-0.04943297,0.052683704,0.087182455,0.09330951,-0.03516471,0.022601452,-0.043085776,0.055702206,-0.061313137,-0.083750255
-0.19148794,0.58022565,0.54472744,0.5677702,-0.35349327,-0.39521334,-0.08701597,0.05511304,0.27341917,0.36205244,0.061205845,-0.2871701,-0.11746532,-0.1631661,-0.19830126,-0.2931526,0.039178133,-0.24610285,-0.46058398,-0.08325562,-0.16116326,-0.16450238,0.15000695,-0.20250423,0.21790005,-0.5449125,-0.11824828,0.01642977,0.1144403,-0.19036126,0.12347762,0.11302047,-0.054234546,0.028419303,-0.094159916,-0.13237265,0.055986635,-0.07632314,0.12154596,-0.106080964,-0.030399183,0.07781745,0.06708555,-0.1517778,-0.107474074,-0.06451528,-0.117218494
0.05800201,-0.486566,0.073843114,0.46875438,-0.3186381,0.3036016,-0.34060743,-0.09555158,0.22458614,0.14066142,0.048942372,-0.15816629,-0.14579834,-0.13338907,0.018509053,-0.19037214,-0.016722973,0.49664387,-0.50071716,-0.11942682,-0.18074968,-0.10526571,0.13806717,0.23340204,-0.24850114,-0.47679362,0.031517066,0.048328184,-0.18969943,-0.09307558,-0.43926156,0.14610732,-0.07005891,0.023802284,-0.079012595,-0.14018518,-0.25836465,-0.044349864,-0.20054375,-0.076620266,0.0045188386,0.08144706,0.037416253,-0.096813515,0.09136402,-0.055237524,-0.07933121
0.17706895,-0.4203962,0.3014942,0.5214203,-0.3770748,-0.35106447,-0.3750131,0.086624645,0.24870726,0.1987009,0.06296808,-0.1712418,0.40892878,0.175541,-0.12021088,0.14809231,-0.21149114,-0.045476552,-0.56444436,-0.15670927,0.09738437,-0.10376763,0.09728122,0.14825405,-0.08555975,-0.49822128,-0.007317308,0.029114373,-0.24538912,-0.07047009,-0.3890128,0.11145493,-0.07103698,-0.0011877706,-0.06721881,0.10262738,0.08011129,-0.017136695,-0.02768945,-0.11967069,0.05111373,0.017969944,0.008590111,-0.10673922,0.07261706,0.14894539,-0.13765098
-1.7552847,0.66086,0.060694292,0.612643,-0.22311863,-0.37318593,-0.4651719,0.05943185,0.29836857,0.30740702,0.058255523,-0.1825484,0.37603876,0.16883382,0.011955828,-0.11607186,0.057076737,-0.00630197,-0.45151246,0.10527846,-0.14356498,-0.10937163,0.15270635,-0.18681984,0.24750027,-0.45101744,0.10101433,0.014064781,0.11812013,-0.19425642,0.14006306,0.13160916,-0.055534456,0.036902897,0.052019022,0.18082227,0.09690126,-0.024059547,0.045980737,0.13348946,-0.04347977,0.08270166,0.080568515,-0.099615246,0.057985563,-0.059448145,-0.09834786
-1.6552591,-0.47393206,-0.85187685,0.5040299,-0.36150643,0.2902056,-0.086158276,0.086546555,0.32621506,0.24350443,-0.039239127,0.33178338,-0.04251534,-0.15173697,-0.06998774,-0.100892626,-0.30453575,-0.21647705,-0.35023516,-0.04905133,-0.16878317,-0.1371425,0.1325424,-0.3979007,-0.14540891,-0.389823,-0.21378626,-0.07218184,0.1393111,-0.16227423,0.13319747,0.13997316,-0.085552305,3.678724e-08,-0.0965651,-0.12823525,0.050175004,0.09873232,-0.23840056,-0.016002217,0.036913294,0.016947478,0.06683195,-0.09687886,0.05796764,-0.06761031,-0.11071025
0.2866885,-0.18172802,0.56711835,0.49294737,-0.40511215,-0.38772917,0.64927584,0.23661321,0.2489364,0.25629494,0.03806512,0.32818216,-0.081416726,-0.13979805,-0.15470567,0.19776404,0.0012274394,0.4745609,-0.47897136,-0.0035134107,-0.17292844,-0.086177476,0.10543769,0.10502497,-0.3347078,-0.47136727,-0.015409112,0.025015377,0.14011225,-0.15810868,0.13179958,-0.11558715,-0.07883941,0.026157402,-0.08505334,-0.08550292,0.11340554,0.06798122,0.032360576,-0.03914425,0.060085572,0.029415071,0.025778297,-0.07578784,-0.057789505,0.107573,-0.1146553
-1.5679666,0.4881188,-0.12285445,0.5781444,-0.29147267,-0.39331058,0.075468555,-0.32606095,0.23051375,-0.26177815,0.05393072,0.24553612,0.29200485,0.15436324,-0.09103708,-0.32860005,-0.3070969,-0.19829644,-0.4729489,0.0696726,0.045987688,-0.1755576,0.11602151,-0.21813893,-0.105472766,-0.3746768,-0.017928846,0.024277225,-0.21270384,-0.15045714,0.160412,0.102732636,-0.053707622,-0.022378914,-0.09589042,0.12591322,0.051674984,-0.018130712,0.17030334,-0.028298475,0.056956828,0.09470579,-0.14354625,0.15456094,0.09146943,-0.107211605,-0.10149418
1.1615487,-0.23778291,-0.710159,0.42894718,-0.34835663,0.254074,0.6785185,-0.39340362,-0.17315388,0.22361048,0.073403835,-0.17410587,-0.19066167,-0.20640466,-0.108992256,0.21226133,0.1542133,-0.09942437,-0.5453704,-0.037601843,-0.10047206,-0.21859384,0.19381602,0.10508934,-0.102214485,-0.4451081,0.12209743,0.07127643,0.047751486,-0.13869992,-0.35682982,-0.14187138,-0.0953756,0.013234799,0.0744147,-0.099080116,0.050637804,0.047798745,0.065312654,-0.0072323326,0.09757356,-0.016195066,0.047068715,-0.073571116,0.012947809,0.22769925,-0.08608048
0.014901396,0.45023477,0.03605178,0.43833578,-0.31793213,0.27014402,-0.33707255,-0.35638574,0.22386016,0.19320785,0.072000876,-0.25492162,-0.5349906,-0.18168846,-0.05050828,-0.29148927,-0.37065926,-0.2632506,-0.5411265,-0.110871226,-0.06867107,-0.12794064,0.13127923,0.22467661,0.17962067,-0.55584466,0.062157523,0.07134453,0.08980409,-0.19094081,-0.16867226,0.15560088,-0.04219783,-0.09715668,-0.10017816,0.13792685,0.024580231,-0.037099898,-0.2448836,0.076147035,-0.013245851,0.08376296,0.06215968,-0.004463778,0.05559096,-0.085347764,-0.081454575
1.411235,-0.22743165,-0.7847896,0.46555978,-0.35802984,-0.3132448,-0.3701875,0.23915748,0.25613776,0.13472575,0.09081447,-0.16784352,-0.10900546,0.2435421,-0.07215026,-0.18714882,0.17251565,0.00096206646,-0.533787,-0.11445634,0.106452666,-0.25786772,0.17866974,0.066270694,0.25987262,-0.43178535,-0.18658005,-0.1281013,-0.12908423,-0.15263979,-0.37764335,0.122485496,-0.106611975,0.0019551567,0.084601335,-0.030413082,0.060067274,0.028974567,0.024877517,-0.12939514,-0.028212857,0.04313393,-0.064923026,-0.07396793,0.088659786,0.1583885,-0.09107349
-0.66887087,-0.57294184,-0.7365707,0.60638684,-0.4175889,0.36234665,-0.40742064,0.26354307,0.110277556,-0.19668543,0.058968876,-0.17126465,0.41791305,0.19136891,-0.009184623,-0.23352139,0.024052745,-0.23690924,-0.47915933,-0.018364228,0.12385539,-0.22011611,0.18159184,-0.36123574,0.25470182,-0.42299592,-0.17435314,-0.0014549955,-0.15106948,-0.07518635,-0.40358162,0.1435151,-0.08622598,0.012607863,-0.084424615,-0.13867888,0.04774616,-0.05412229,-0.19592567,0.14457916,-0.037090294,-0.019388836,0.025964985,-0.09467383,-0.12335588,-0.07762937,-0.056232926
0.039297964,-0.56442124,0.23110318,0.5070693,-0.28328347,0.2967341,0.024081944,-0.37594002,-0.34920204,0.20842336,0.06525817,0.40090626,0.34092972,0.24126667,-0.029080411,-0.15731592,0.11310405,-0.14335336,-0.4973216,-0.15675296,0.09766688,-0.18562166,0.078497775,-0.4178194,-0.13799027,-0.48132375,0.09877004,-0.11073626,0.05706864,-0.09866743,0.13027172,0.111486584,-0.08255461,-0.008140751,-0.07858889,-0.13161722,0.10587593,-0.037781347,0.108828165,0.12530008,0.020894857,0.054877907,0.030178878,-0.09915152,-0.09199733,0.18901372,-0.088057235
